session_id,user_id,use_case,channel,country_code,region,account_tier,segment,total_requests,failed_requests,failure_rate,avg_latency_ms,median_latency_ms,avg_response_quality_score,avg_tokens_per_request,requests_with_tools,share_requests_with_tools,n_retry_requests,escalations_to_human,csat_mean,csat_response_rate,risk_session_flag,total_cost_usd,total_tokens,avg_cost_per_request,cost_per_1k_tokens,avg_tokens_per_second,start_timestamp_utc,end_timestamp_utc,session_duration_seconds,session_duration_minutes,requests_per_minute,total_latency_ms,zero_duration_session_flag,total_latency_seconds,effective_session_duration_seconds,requests_per_minute_effective
S00932,U00277,brainstorming,web_app,IN,APAC,enterprise,enterprise_team,6,0,0.0,952.5,885.5,0.769,1648.3,0,0.0,0,0,0.75,0.6666666666666666,False,1.05112,9890,0.175186666666664,0.106281092012132,1908.815917427319,2025-03-05T08:02:15Z,2025-03-05T10:15:44Z,8009.0,133.48333333333332,0.0449494318891247,5715,False,5.715,8009.0,0.0449494318891247
S00933,U00197,internal_qa,web_app,DE,EMEA,free,enterprise_team,2,0,0.0,1922.5,1922.5,0.77,1058.0,0,0.0,0,0,,0.0,False,0.05228,2116,0.02614,0.02470699432892,550.1400162337662,2025-03-28T09:29:25Z,2025-03-28T09:32:39Z,194.0,3.2333333333333334,0.6185567010309279,3845,False,3.845,194.0,0.6185567010309279
S00934,U00302,coding_assistant,api,EG,EMEA,free,team,8,3,0.375,801.0,773.5,0.76,1021.0,4,0.5,4,3,0.0,0.5,False,0.9744,8168,0.1217999999999999,0.119294809010772,1411.2187908567182,2025-02-06T15:44:28Z,2025-02-06T19:09:56Z,12328.0,205.46666666666667,0.0389357560025957,6408,False,6.408,12328.0,0.0389357560025957
S00935,U00427,coding_assistant,web_app,AE,EMEA,pro,individual,10,5,0.5,1355.4,1179.0,0.732,1432.0,6,0.6,1,2,-0.3333333333333333,0.6,True,3.37664,14320,0.337664,0.235798882681564,1277.4500203293533,2025-04-25T13:35:26Z,2025-04-25T16:46:08Z,11442.0,190.7,0.0524383848977451,13554,False,13.554,11442.0,0.0524383848977451
S00936,U00032,coding_assistant,web_app,FR,EMEA,free,individual,5,4,0.8,980.0,1062.0,0.579,743.4,1,0.2,2,2,-0.3333333333333333,0.6,True,0.62152,3717,0.124304,0.167210115684688,903.8348735309582,2025-04-23T06:13:36Z,2025-04-23T06:33:33Z,1197.0,19.95,0.2506265664160401,4900,False,4.9,1197.0,0.2506265664160401
S00937,U00192,brainstorming,slack,AU,APAC,free,enterprise_team,5,1,0.2,1249.0,1185.0,0.616,1186.6,0,0.0,1,0,0.75,0.8,False,0.95372,5933,0.1907439999999999,0.1607483566492479,1041.6730317072647,2025-02-03T05:59:17Z,2025-02-03T06:41:18Z,2521.0,42.016666666666666,0.1190003966679889,6245,False,6.245,2521.0,0.1190003966679889
S00938,U00385,customer_support,web_app,EG,EMEA,free,team,7,3,0.4286,1405.43,1462.0,0.686,1170.3,3,0.4285714285714285,4,1,0.2,0.7142857142857143,False,2.08668,8192,0.29809714285714,0.254721679687496,1015.0716163785308,2025-03-17T15:25:20Z,2025-03-17T17:13:43Z,6503.0,108.38333333333334,0.0645855758880516,9838,False,9.838,6503.0,0.0645855758880516
S00939,U00235,content_writing,api,BR,AMER,free,individual,6,2,0.3333,974.67,998.0,0.647,1024.2,0,0.0,1,1,0.75,0.6666666666666666,False,1.4808,6145,0.246799999999996,0.240976403580144,1170.8775704274967,2025-04-22T12:47:27Z,2025-04-22T15:40:29Z,10382.0,173.03333333333333,0.0346753997303024,5848,False,5.848,10382.0,0.0346753997303024
S00940,U00446,coding_assistant,mobile_app,GB,EMEA,free,individual,11,7,0.6364,1327.91,1005.0,0.65,982.4,4,0.3636363636363636,3,6,0.3333333333333333,0.5454545454545454,True,1.805,10806,0.164090909090908,0.167036831389968,878.9374543588009,2025-02-04T15:55:12Z,2025-02-04T17:22:15Z,5223.0,87.05,0.1263641585295807,14607,False,14.607,5223.0,0.1263641585295807
S00941,U00352,data_analysis,api,FR,EMEA,enterprise,individual,7,4,0.5714,1459.86,1287.0,0.692,1161.1,2,0.2857142857142857,3,2,-0.1666666666666666,0.8571428571428571,True,1.857359999999996,8128,0.26533714285714,0.228513779527556,984.8245292878128,2025-02-23T09:59:28Z,2025-02-23T12:44:19Z,9891.0,164.85,0.0424628450106157,10219,False,10.219,9891.0,0.0424628450106157
S00942,U00116,customer_support,web_app,BR,AMER,enterprise,individual,6,1,0.1667,1013.33,931.5,0.832,1467.5,5,0.8333333333333334,0,1,0.3333333333333333,0.5,False,0.6367199999999961,8805,0.106119999999996,0.072313458262348,1937.753374428219,2025-04-10T14:37:53Z,2025-04-10T18:10:14Z,12741.0,212.35,0.0282552389922298,6080,False,6.08,12741.0,0.0282552389922298
S00943,U00184,internal_qa,web_app,US,AMER,pro,team,4,0,0.0,1050.25,1097.0,0.899,705.8,0,0.0,0,0,1.75,1.0,False,0.8262,2823,0.20655,0.292667375132836,814.9150211804636,2025-04-08T19:58:56Z,2025-04-08T20:05:59Z,423.0,7.05,0.5673758865248227,4201,False,4.201,423.0,0.5673758865248227
S00944,U00443,brainstorming,api,DE,EMEA,free,enterprise_team,6,1,0.1667,1099.0,1007.5,0.684,585.0,0,0.0,1,0,0.6666666666666666,0.5,False,0.275639999999996,3510,0.04594,0.078529914529912,678.780706246375,2025-02-05T13:45:57Z,2025-02-05T14:30:48Z,2691.0,44.85,0.1337792642140468,6594,False,6.594,2691.0,0.1337792642140468
S00945,U00134,content_writing,web_app,IN,APAC,free,individual,3,0,0.0,952.67,915.0,0.8,916.0,0,0.0,0,0,,0.0,False,0.8160000000000001,2748,0.2719999999999999,0.296943231441048,952.8831574599031,2025-03-19T06:13:48Z,2025-03-19T06:39:06Z,1518.0,25.3,0.1185770750988142,2858,False,2.858,1518.0,0.1185770750988142
S00946,U00298,customer_support,mobile_app,FR,EMEA,free,enterprise_team,5,2,0.4,1166.6,888.0,0.669,770.8,2,0.4,0,1,0.5,0.4,False,0.593599999999996,3854,0.118719999999996,0.154021795537104,1436.1486962883514,2025-02-03T09:38:32Z,2025-02-03T09:45:30Z,418.0,6.966666666666667,0.7177033492822966,5833,False,5.833,418.0,0.7177033492822966
S00947,U00194,content_writing,web_app,EG,EMEA,free,enterprise_team,3,1,0.3333,1274.67,1228.0,0.658,522.0,0,0.0,1,0,1.5,0.6666666666666666,False,0.275639999999996,1566,0.09188,0.176015325670496,410.1333945057065,2025-03-27T15:22:39Z,2025-03-27T15:28:45Z,366.0,6.1,0.4918032786885246,3824,False,3.824,366.0,0.4918032786885246
S00948,U00154,brainstorming,mobile_app,GB,EMEA,free,individual,6,1,0.1667,1362.5,1012.0,0.763,736.3,0,0.0,1,1,1.0,0.6666666666666666,False,1.04012,4418,0.173353333333332,0.235427795382524,793.7119562572351,2025-04-22T09:48:23Z,2025-04-22T10:26:37Z,2294.0,38.23333333333333,0.1569311246730601,8175,False,8.175,2294.0,0.1569311246730601
S00949,U00246,data_analysis,mobile_app,IN,APAC,free,individual,8,2,0.25,1452.5,1128.0,0.731,959.9,1,0.125,1,4,1.6666666666666667,0.375,False,2.326679999999996,7679,0.290834999999996,0.302992577158484,810.1664156715535,2025-03-22T09:39:32Z,2025-03-22T11:48:52Z,7760.0,129.33333333333334,0.0618556701030927,11620,False,11.62,7760.0,0.0618556701030927
S00950,U00176,content_writing,slack,AE,EMEA,enterprise,individual,7,1,0.1429,1244.29,1206.0,0.854,1319.3,0,0.0,1,0,1.0,0.5714285714285714,False,2.60472,9235,0.3721028571428559,0.282048727666484,1136.2372455723314,2025-02-09T18:14:51Z,2025-02-09T20:03:04Z,6493.0,108.21666666666668,0.0646850454335438,8710,False,8.71,6493.0,0.0646850454335438
S00951,U00368,content_writing,slack,US,AMER,free,team,6,2,0.3333,1389.67,1260.0,0.642,571.7,0,0.0,2,1,0.3333333333333333,0.5,False,0.52356,3430,0.0872599999999999,0.152641399416908,429.5769182178622,2025-03-10T15:28:30Z,2025-03-10T16:11:25Z,2575.0,42.91666666666666,0.1398058252427184,8338,False,8.338,2575.0,0.1398058252427184
S00952,U00044,customer_support,internal_tool,BR,AMER,free,individual,6,1,0.1667,1171.83,1029.5,0.704,947.5,1,0.1666666666666666,1,1,1.0,0.5,False,1.35932,5685,0.226553333333332,0.239106420404572,906.2382320933845,2025-03-24T20:40:47Z,2025-03-24T21:49:18Z,4111.0,68.51666666666667,0.0875699343225492,7031,False,7.031,4111.0,0.0875699343225492
S00953,U00059,coding_assistant,api,BR,AMER,free,individual,6,5,0.8333,1054.83,890.0,0.56,734.5,3,0.5,2,1,2.0,0.1666666666666666,True,0.6638,4407,0.110633333333332,0.150624007261172,794.105352339118,2025-03-13T06:46:17Z,2025-03-13T09:43:30Z,10633.0,177.21666666666667,0.0338568607166368,6329,False,6.329,10633.0,0.0338568607166368
S00954,U00411,content_writing,web_app,IN,APAC,pro,team,6,0,0.0,1373.33,1333.5,0.718,1168.2,0,0.0,0,0,1.0,0.6666666666666666,False,1.4030399999999958,7009,0.23384,0.200176915394492,887.6573193937484,2025-03-13T00:17:41Z,2025-03-13T02:23:43Z,7562.0,126.03333333333332,0.0476064533192277,8240,False,8.24,7562.0,0.0476064533192277
S00955,U00099,customer_support,api,AE,EMEA,pro,individual,2,1,0.5,1034.5,1034.5,0.682,1126.0,1,0.5,0,0,0.0,0.5,False,0.0788,2252,0.0394,0.0349911190053279,971.1608725344048,2025-02-05T16:39:31Z,2025-02-05T16:44:01Z,270.0,4.5,0.4444444444444444,2069,False,2.069,270.0,0.4444444444444444
S00956,U00057,customer_support,slack,GB,EMEA,free,enterprise_team,3,0,0.0,1451.67,1051.0,0.928,929.0,1,0.3333333333333333,0,0,,0.0,False,0.92712,2787,0.30904,0.332658772874056,950.4569292232432,2025-04-29T10:59:31Z,2025-04-29T11:03:10Z,219.0,3.65,0.8219178082191781,4355,False,4.355,219.0,0.8219178082191781
S00957,U00011,content_writing,api,BR,AMER,pro,team,5,0,0.0,860.0,584.0,0.748,712.2,0,0.0,0,0,0.75,0.8,False,0.74672,3561,0.149344,0.20969390620612,858.8570810588228,2025-03-31T13:33:36Z,2025-03-31T14:03:14Z,1778.0,29.633333333333333,0.1687289088863892,4300,False,4.3,1778.0,0.1687289088863892
S00958,U00405,content_writing,internal_tool,CA,AMER,free,team,9,3,0.3333,1176.44,823.0,0.675,1086.4,2,0.2222222222222222,2,2,-0.2,0.5555555555555556,False,1.71348,9778,0.1903866666666639,0.17523829003886,1116.236268434363,2025-04-03T21:42:13Z,2025-04-03T22:56:23Z,4450.0,74.16666666666667,0.1213483146067415,10588,False,10.588,4450.0,0.1213483146067415
S00959,U00252,brainstorming,api,IN,APAC,enterprise,team,2,0,0.0,1220.5,1220.5,0.807,1988.0,0,0.0,0,0,1.0,0.5,False,0.86852,3976,0.43426,0.218440643863176,1638.890692530893,2025-02-11T21:40:05Z,2025-02-11T21:40:07Z,2.0,0.0333333333333333,60.0,2441,False,2.441,2.441,49.16018025399427
S00960,U00197,brainstorming,mobile_app,DE,EMEA,free,enterprise_team,1,0,0.0,1164.0,1164.0,0.857,1586.0,0,0.0,0,0,,0.0,False,0.0063599999999999,1586,0.0063599999999999,0.00401008827238,1362.5429553264603,2025-03-26T20:50:38Z,2025-03-26T20:50:38Z,0.0,0.0,,1164,True,1.164,1.164,51.54639175257733
S00961,U00432,customer_support,web_app,EG,EMEA,free,team,7,3,0.4286,936.14,751.0,0.693,1174.3,3,0.4285714285714285,1,2,0.0,0.7142857142857143,False,1.51556,8220,0.216508571428568,0.184374695863744,1626.9678092439924,2025-03-06T08:13:44Z,2025-03-06T08:53:39Z,2395.0,39.91666666666666,0.1753653444676409,6553,False,6.553,2395.0,0.1753653444676409
S00962,U00193,customer_support,web_app,IN,APAC,free,individual,6,0,0.0,1572.0,1468.0,0.924,927.7,4,0.6666666666666666,0,1,1.6666666666666667,0.5,False,1.19712,5566,0.19952,0.215077254761048,735.237371009967,2025-02-18T21:18:00Z,2025-02-18T23:10:01Z,6721.0,112.01666666666668,0.0535634578187769,9432,False,9.432,6721.0,0.0535634578187769
S00963,U00102,content_writing,mobile_app,IN,APAC,free,individual,8,2,0.25,1214.88,986.0,0.668,697.5,1,0.125,2,3,-0.6666666666666666,0.375,False,0.485279999999996,5580,0.060659999999996,0.08696774193548,666.2815460967599,2025-03-18T06:51:33Z,2025-03-18T08:22:04Z,5431.0,90.51666666666668,0.0883815135334192,9719,False,9.719,5431.0,0.0883815135334192
S00964,U00249,content_writing,web_app,GB,EMEA,enterprise,enterprise_team,4,0,0.0,738.5,773.5,0.831,723.8,0,0.0,0,1,,0.0,False,0.43076,2895,0.10769,0.148794473229704,1093.5881943870666,2025-04-09T09:48:50Z,2025-04-09T10:05:06Z,976.0,16.266666666666666,0.2459016393442623,2954,False,2.954,976.0,0.2459016393442623
S00965,U00061,customer_support,web_app,EG,EMEA,pro,enterprise_team,5,1,0.2,849.2,830.0,0.738,1624.4,1,0.2,0,1,1.3333333333333333,0.6,False,0.86764,8122,0.173528,0.1068259049495159,2338.749616443475,2025-04-30T13:22:50Z,2025-04-30T13:55:25Z,1955.0,32.583333333333336,0.1534526854219948,4246,False,4.246,1955.0,0.1534526854219948
S00966,U00358,content_writing,web_app,FR,EMEA,pro,individual,2,0,0.0,882.5,882.5,0.757,612.0,0,0.0,0,1,1.5,1.0,False,0.43816,1224,0.21908,0.357973856209148,730.4744398509125,2025-03-13T09:35:02Z,2025-03-13T09:43:29Z,507.0,8.45,0.2366863905325444,1765,False,1.765,507.0,0.2366863905325444
S00967,U00107,content_writing,web_app,US,AMER,enterprise,enterprise_team,5,1,0.2,1766.8,1179.0,0.772,1544.4,1,0.2,1,2,1.5,0.4,False,1.8748,7722,0.37496,0.24278684278684,1182.3100639682757,2025-04-22T20:38:02Z,2025-04-22T20:42:13Z,251.0,4.183333333333334,1.195219123505976,8834,False,8.834,251.0,1.195219123505976
S00968,U00432,customer_support,web_app,EG,EMEA,free,team,9,3,0.3333,1276.44,1014.0,0.764,945.2,3,0.3333333333333333,1,1,0.5,0.4444444444444444,False,1.2372,8507,0.137466666666664,0.14543317268132,975.582984988667,2025-03-30T16:08:15Z,2025-03-30T18:18:02Z,7787.0,129.78333333333333,0.069346346474894,11488,False,11.488,7787.0,0.069346346474894
S00969,U00406,brainstorming,web_app,BR,AMER,pro,individual,7,1,0.1429,1183.57,1177.0,0.678,1346.1,0,0.0,0,1,1.6666666666666667,0.4285714285714285,False,2.25644,9423,0.322348571428568,0.239460893558312,1235.711641579817,2025-04-16T15:03:45Z,2025-04-16T17:39:26Z,9341.0,155.68333333333334,0.0449630660528851,8285,False,8.285,9341.0,0.0449630660528851
S00970,U00448,brainstorming,api,DE,EMEA,pro,individual,5,0,0.0,1374.8,1305.0,0.81,1105.2,0,0.0,0,0,0.6666666666666666,0.6,False,0.5350400000000001,5526,0.1070079999999999,0.096822294607308,917.6656466966784,2025-03-20T20:42:48Z,2025-03-20T21:11:00Z,1692.0,28.2,0.1773049645390071,6874,False,6.874,1692.0,0.1773049645390071
S00971,U00373,internal_qa,api,DE,EMEA,pro,team,8,2,0.25,1420.0,1354.5,0.774,1208.9,0,0.0,1,1,0.3333333333333333,0.375,False,2.0935200000000003,9671,0.26169,0.216473994416296,927.536737847762,2025-03-12T01:29:44Z,2025-03-12T01:58:36Z,1732.0,28.866666666666667,0.277136258660508,11360,False,11.36,1732.0,0.277136258660508
S00972,U00446,brainstorming,web_app,GB,EMEA,free,individual,7,1,0.1429,1266.29,1190.0,0.685,1024.4,0,0.0,0,0,1.0,0.5714285714285714,False,1.49636,7171,0.213765714285712,0.2086682471064,968.3858291669218,2025-03-07T09:37:02Z,2025-03-07T11:46:37Z,7775.0,129.58333333333334,0.0540192926045016,8864,False,8.864,7775.0,0.0540192926045016
S00973,U00056,brainstorming,api,US,AMER,free,team,2,0,0.0,1382.0,1382.0,0.654,1253.0,0,0.0,1,0,2.0,0.5,False,0.248959999999996,2506,0.124479999999996,0.0993455706304839,1021.8812162546178,2025-03-25T20:16:12Z,2025-03-25T20:36:41Z,1229.0,20.48333333333333,0.097640358014646,2764,False,2.764,1229.0,0.097640358014646
S00974,U00133,customer_support,web_app,FR,EMEA,pro,team,5,0,0.0,861.8,823.0,0.785,766.8,3,0.6,0,1,2.0,0.2,False,1.04928,3834,0.209856,0.273677621283252,1101.9465530095958,2025-04-04T15:37:55Z,2025-04-04T15:49:22Z,687.0,11.45,0.4366812227074236,4309,False,4.309,687.0,0.4366812227074236
S00975,U00120,brainstorming,web_app,GB,EMEA,free,individual,5,2,0.4,1221.4,896.0,0.726,773.8,0,0.0,2,0,2.0,0.4,False,0.88476,3869,0.176952,0.228679245283016,680.3645973227367,2025-04-30T16:16:27Z,2025-04-30T16:18:18Z,111.0,1.85,2.702702702702702,6107,False,6.107,111.0,2.702702702702702
S00976,U00399,customer_support,web_app,DE,EMEA,pro,team,4,1,0.25,1272.0,1031.0,0.696,1001.2,1,0.25,0,0,2.0,0.25,False,0.3975999999999999,4005,0.0993999999999999,0.0992759051186,967.9343369141588,2025-04-05T10:16:34Z,2025-04-05T10:36:24Z,1190.0,19.83333333333333,0.2016806722689075,5088,False,5.088,1190.0,0.2016806722689075
S00977,U00260,data_analysis,api,CA,AMER,free,individual,8,2,0.25,1262.62,1189.5,0.714,924.8,0,0.0,1,2,0.3333333333333333,0.375,False,1.5878800000000002,7398,0.198485,0.214636388213028,827.8683082546221,2025-04-17T13:50:14Z,2025-04-17T16:55:20Z,11106.0,185.1,0.0432198811453268,10101,False,10.101,11106.0,0.0432198811453268
S00978,U00357,coding_assistant,internal_tool,DE,EMEA,enterprise,team,10,2,0.2,961.1,918.0,0.843,1077.3,5,0.5,1,0,1.2,0.5,False,2.18724,10773,0.218724,0.203029796714004,1223.2155386522786,2025-04-13T08:50:10Z,2025-04-13T09:53:31Z,3801.0,63.35,0.1578531965272296,9611,False,9.611,3801.0,0.1578531965272296
S00979,U00223,content_writing,web_app,AE,EMEA,free,team,7,3,0.4286,901.71,991.0,0.615,943.3,0,0.0,3,1,1.0,0.2857142857142857,False,0.88972,6603,0.127102857142856,0.134744812963804,1201.5020897597826,2025-02-23T14:53:46Z,2025-02-23T15:20:59Z,1633.0,27.216666666666665,0.2571953459889773,6312,False,6.312,1633.0,0.2571953459889773
S00980,U00421,coding_assistant,mobile_app,US,AMER,free,individual,4,1,0.25,1258.0,1354.5,0.788,1169.0,2,0.5,1,1,1.0,0.5,False,0.7367600000000001,4676,0.18419,0.1575620188195,940.1269289213152,2025-04-17T15:52:47Z,2025-04-17T16:04:01Z,674.0,11.233333333333333,0.3560830860534125,5032,False,5.032,674.0,0.3560830860534125
S00981,U00258,customer_support,api,GB,EMEA,free,team,8,2,0.25,1552.25,1414.5,0.697,864.6,3,0.375,1,0,1.0,0.25,False,2.02584,6917,0.2532299999999999,0.292878415498048,638.5177913874574,2025-04-10T16:33:54Z,2025-04-10T17:24:54Z,3060.0,51.0,0.1568627450980392,12418,False,12.418,3060.0,0.1568627450980392
S00982,U00096,customer_support,api,CA,AMER,pro,individual,5,3,0.6,1222.0,1305.0,0.653,1142.6,1,0.2,3,1,-1.5,0.4,True,1.43172,5713,0.286343999999996,0.250607386661996,1367.6076692850402,2025-02-18T15:17:44Z,2025-02-18T15:39:09Z,1285.0,21.416666666666668,0.2334630350194552,6110,False,6.11,1285.0,0.2334630350194552
S00983,U00114,content_writing,web_app,DE,EMEA,pro,individual,5,0,0.0,1119.6,1051.0,0.771,1276.4,0,0.0,0,0,1.6666666666666667,0.6,False,0.8666400000000001,6382,0.1733279999999999,0.135794421811344,1456.6225733956276,2025-03-14T10:51:49Z,2025-03-14T10:58:11Z,382.0,6.366666666666666,0.7853403141361257,5598,False,5.598,382.0,0.7853403141361257
S00984,U00163,content_writing,web_app,FR,EMEA,pro,team,9,0,0.0,1062.33,894.0,0.879,1136.6,0,0.0,0,1,1.3333333333333333,0.3333333333333333,False,1.79648,10229,0.199608888888888,0.175626160915044,1362.882988171025,2025-04-09T14:53:50Z,2025-04-09T16:36:48Z,6178.0,102.96666666666668,0.0874069278083522,9561,False,9.561,6178.0,0.0874069278083522
S00985,U00336,content_writing,api,FR,EMEA,free,individual,5,1,0.2,772.2,637.0,0.743,958.8,0,0.0,1,0,0.75,0.8,False,1.25796,4794,0.251592,0.262403003754692,1556.8378981982992,2025-04-07T13:06:14Z,2025-04-07T13:30:34Z,1460.0,24.33333333333333,0.2054794520547945,3861,False,3.861,1460.0,0.2054794520547945
S00986,U00108,data_analysis,web_app,AU,APAC,pro,enterprise_team,4,0,0.0,932.75,1031.0,0.843,1225.2,1,0.25,1,0,0.0,0.25,False,1.29524,4901,0.32381,0.264280759028768,1791.41563158619,2025-02-10T13:11:21Z,2025-02-10T13:18:35Z,434.0,7.233333333333333,0.5529953917050692,3731,False,3.731,434.0,0.5529953917050692
S00987,U00120,coding_assistant,api,GB,EMEA,free,individual,3,1,0.3333,1021.0,831.0,0.832,1025.3,2,0.6666666666666666,1,2,-1.0,0.3333333333333333,False,0.659319999999996,3076,0.219773333333332,0.214343302990896,1160.2672544243087,2025-04-01T19:39:46Z,2025-04-01T20:18:00Z,2294.0,38.23333333333333,0.07846556233653,3063,False,3.063,2294.0,0.07846556233653
S00988,U00025,coding_assistant,internal_tool,BR,AMER,free,team,3,0,0.0,1065.67,1041.0,0.881,854.3,0,0.0,0,0,1.3333333333333333,1.0,False,0.7438400000000001,2563,0.2479466666666639,0.29022239563012,833.7812174427798,2025-03-24T19:36:56Z,2025-03-24T19:59:15Z,1339.0,22.316666666666663,0.1344286781179985,3197,False,3.197,1339.0,0.1344286781179985
S00989,U00191,customer_support,web_app,EG,EMEA,free,team,7,3,0.4286,2063.29,2376.0,0.672,807.1,5,0.7142857142857143,2,1,0.75,0.5714285714285714,False,1.02088,5650,0.14584,0.180686725663716,413.60634448339016,2025-03-26T10:18:23Z,2025-03-26T13:41:02Z,12159.0,202.65,0.0345423143350604,14443,False,14.443,12159.0,0.0345423143350604
S00990,U00312,customer_support,web_app,US,AMER,free,enterprise_team,3,1,0.3333,1375.0,1278.0,0.723,635.3,3,1.0,0,0,2.0,0.3333333333333333,False,0.3638,1906,0.121266666666664,0.190870933892968,596.9168313244032,2025-04-17T13:18:20Z,2025-04-17T13:36:26Z,1086.0,18.1,0.1657458563535911,4125,False,4.125,1086.0,0.1657458563535911
S00991,U00136,brainstorming,web_app,US,AMER,free,team,7,4,0.5714,1184.71,1028.0,0.565,881.7,0,0.0,3,1,0.3333333333333333,0.4285714285714285,True,0.90136,6172,0.1287657142857119,0.146040181464676,917.4878384331683,2025-02-14T19:41:56Z,2025-02-14T20:50:56Z,4140.0,69.0,0.1014492753623188,8293,False,8.293,4140.0,0.1014492753623188
S00992,U00177,content_writing,web_app,US,AMER,free,individual,3,1,0.3333,1051.0,1233.0,0.632,1048.3,0,0.0,1,0,-2.0,0.3333333333333333,False,0.412,3145,0.137333333333332,0.131001589825116,1636.0960770019865,2025-03-24T13:20:27Z,2025-03-24T13:46:48Z,1581.0,26.35,0.1138519924098671,3153,False,3.153,1581.0,0.1138519924098671
S00993,U00038,customer_support,api,GB,EMEA,free,individual,11,6,0.5455,1560.27,1670.0,0.615,985.2,2,0.1818181818181818,2,2,1.0,0.3636363636363636,True,1.73528,10837,0.157752727272724,0.160125495985972,680.928890946284,2025-02-21T08:23:26Z,2025-02-21T10:22:57Z,7171.0,119.51666666666668,0.0920373727513596,17163,False,17.163,7171.0,0.0920373727513596
S00994,U00139,coding_assistant,slack,US,AMER,free,individual,8,0,0.0,1295.75,1058.0,0.797,852.6,2,0.25,2,0,1.6,0.625,False,1.07268,6821,0.134085,0.1572613986219,928.8933719041504,2025-03-30T14:54:17Z,2025-03-30T15:56:09Z,3712.0,61.86666666666667,0.1293103448275862,10366,False,10.366,3712.0,0.1293103448275862
S00995,U00425,coding_assistant,web_app,US,AMER,free,individual,8,3,0.375,1115.25,736.0,0.747,1003.5,3,0.375,2,1,1.0,0.5,False,2.2447600000000003,8028,0.280595,0.279616342800196,1354.8590630746824,2025-02-21T19:37:28Z,2025-02-21T20:03:22Z,1554.0,25.9,0.3088803088803089,8922,False,8.922,1554.0,0.3088803088803089
S00996,U00368,customer_support,api,US,AMER,free,team,10,5,0.5,1657.5,1478.0,0.68,1214.8,3,0.3,5,4,-0.1428571428571428,0.7,True,1.98936,12148,0.198936,0.163760289759628,840.5434406845964,2025-02-05T03:31:51Z,2025-02-05T06:31:30Z,10779.0,179.65,0.0556637907041469,16575,False,16.575,10779.0,0.0556637907041469
S00997,U00298,customer_support,mobile_app,FR,EMEA,free,enterprise_team,9,3,0.3333,1281.33,1018.0,0.681,1212.3,2,0.2222222222222222,3,2,0.5,0.4444444444444444,False,2.36312,10911,0.2625688888888879,0.216581431582804,1282.989519755516,2025-04-28T14:49:31Z,2025-04-28T17:42:19Z,10368.0,172.8,0.0520833333333333,11532,False,11.532,10368.0,0.0520833333333333
S00998,U00281,content_writing,web_app,DE,EMEA,pro,team,6,2,0.3333,1162.83,1117.0,0.711,1289.5,0,0.0,2,1,1.0,0.5,False,1.236039999999996,7737,0.206006666666664,0.159757011761664,1176.1317674120778,2025-02-10T14:28:39Z,2025-02-10T17:05:58Z,9439.0,157.31666666666666,0.0381396334357453,6977,False,6.977,9439.0,0.0381396334357453
S00999,U00295,coding_assistant,api,US,AMER,pro,enterprise_team,1,0,0.0,694.0,694.0,0.748,1789.0,0,0.0,0,0,2.0,1.0,False,0.57248,1789,0.57248,0.32,2577.8097982708937,2025-04-23T18:32:05Z,2025-04-23T18:32:05Z,0.0,0.0,,694,True,0.694,0.694,86.45533141210375
S01000,U00216,internal_qa,mobile_app,IN,APAC,enterprise,team,4,0,0.0,1357.25,1422.0,0.883,1175.5,0,0.0,0,0,1.6666666666666667,0.75,False,0.7142,4702,0.17855,0.1518928115695439,884.2645122917629,2025-02-10T08:37:50Z,2025-02-10T08:54:27Z,997.0,16.616666666666667,0.2407221664994984,5429,False,5.429,997.0,0.2407221664994984
S01001,U00335,internal_qa,web_app,IN,APAC,enterprise,individual,5,2,0.4,1432.4,1201.0,0.684,852.0,1,0.2,1,0,,0.0,False,0.7413599999999999,4260,0.148272,0.174028169014084,761.5667886060497,2025-03-04T02:54:01Z,2025-03-04T02:58:25Z,264.0,4.4,1.1363636363636362,7162,False,7.162,264.0,1.1363636363636362
S01002,U00041,customer_support,web_app,AE,EMEA,free,team,8,2,0.25,1192.75,1208.5,0.668,1101.6,5,0.625,2,2,1.0,0.625,False,1.0272,8813,0.1284,0.11655508907296,1033.2597943982216,2025-03-03T16:52:54Z,2025-03-03T17:18:36Z,1542.0,25.7,0.311284046692607,9542,False,9.542,1542.0,0.311284046692607
S01003,U00017,internal_qa,internal_tool,IN,APAC,free,individual,7,2,0.2857,1213.43,1153.0,0.728,1181.9,0,0.0,2,0,1.0,0.4285714285714285,False,1.35108,8273,0.193011428571428,0.163311978725976,1291.923718857316,2025-03-28T10:07:54Z,2025-03-28T12:40:28Z,9154.0,152.56666666666666,0.0458815818221542,8494,False,8.494,9154.0,0.0458815818221542
S01004,U00448,customer_support,api,DE,EMEA,pro,individual,10,1,0.1,1214.3,1056.0,0.793,1425.4,3,0.3,0,1,0.6666666666666666,0.6,False,2.54028,14254,0.254027999999996,0.178215237827976,1430.356796502134,2025-04-05T07:40:54Z,2025-04-05T09:46:39Z,7545.0,125.75,0.0795228628230616,12143,False,12.143,7545.0,0.0795228628230616
